order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_amount
ITM-0016498,ORD-2024-010181,PROD-0034,1,141.01,0.0,141.01
ITM-0016499,ORD-2024-010182,PROD-0004,1,976.94,0.0,976.94
ITM-0016500,ORD-2024-010182,PROD-0066,1,345.79,0.0,345.79
ITM-0016501,ORD-2024-010182,PROD-0097,1,131.35,0.0,131.35
ITM-0016502,ORD-2024-010182,PROD-0086,1,25.18,0.0,25.18
ITM-0016503,ORD-2024-010183,PROD-0078,3,379.23,0.0,1137.69
ITM-0016504,ORD-2023-010184,PROD-0010,1,31.53,0.0,31.53
ITM-0016505,ORD-2023-010184,PROD-0104,1,36.2,0.0,36.2
ITM-0016506,ORD-2023-010185,PROD-0067,1,396.93,0.0,396.93
ITM-0016507,ORD-2024-010186,PROD-0022,2,1105.33,331.6,1879.06
ITM-0016508,ORD-2024-010187,PROD-0022,1,1105.33,0.0,1105.33
ITM-0016509,ORD-2024-010187,PROD-0009,3,84.16,0.0,252.48
ITM-0016510,ORD-2024-010187,PROD-0085,1,74.58,0.0,74.58
ITM-0016511,ORD-2022-010188,PROD-0036,1,69.89,13.98,55.91
ITM-0016512,ORD-2022-010188,PROD-0041,1,991.75,0.0,991.75
ITM-0016513,ORD-2024-010189,PROD-0010,1,31.53,0.0,31.53
ITM-0016514,ORD-2024-010189,PROD-0053,1,136.39,20.46,115.93
ITM-0016515,ORD-2024-010190,PROD-0045,1,110.65,16.6,94.05
ITM-0016516,ORD-2024-010191,PROD-0094,1,144.66,0.0,144.66
ITM-0016517,ORD-2022-010192,PROD-0048,1,52.23,0.0,52.23
ITM-0016518,ORD-2023-010193,PROD-0004,1,976.94,146.54,830.4
ITM-0016519,ORD-2022-010194,PROD-0068,1,146.26,0.0,146.26
ITM-0016520,ORD-2024-010195,PROD-0100,2,1776.0,0.0,3552.0
ITM-0016521,ORD-2022-010196,PROD-0036,1,69.89,0.0,69.89
ITM-0016522,ORD-2022-010197,PROD-0004,2,976.94,0.0,1953.88
ITM-0016523,ORD-2022-010198,PROD-0104,1,36.2,0.0,36.2
ITM-0016524,ORD-2024-010199,PROD-0021,3,59.09,0.0,177.27
ITM-0016525,ORD-2023-010200,PROD-0069,1,139.6,13.96,125.64
ITM-0016526,ORD-2024-010201,PROD-0035,1,472.52,94.5,378.02
ITM-0016527,ORD-2022-010202,PROD-0101,1,291.08,0.0,291.08
ITM-0016528,ORD-2023-010203,PROD-0028,1,274.65,0.0,274.65
ITM-0016529,ORD-2024-010204,PROD-0082,1,99.37,0.0,99.37
ITM-0016530,ORD-2022-010205,PROD-0089,2,463.28,0.0,926.56
ITM-0016531,ORD-2023-010206,PROD-0119,2,25.67,0.0,51.34
ITM-0016532,ORD-2022-010207,PROD-0091,1,104.78,0.0,104.78
ITM-0016533,ORD-2023-010208,PROD-0085,1,74.58,0.0,74.58
ITM-0016534,ORD-2022-010209,PROD-0111,1,90.99,0.0,90.99
ITM-0016535,ORD-2022-010209,PROD-0053,1,136.39,0.0,136.39
ITM-0016536,ORD-2024-010210,PROD-0098,1,78.86,7.89,70.97
ITM-0016537,ORD-2022-010211,PROD-0012,1,996.63,498.31,498.32
ITM-0016538,ORD-2022-010211,PROD-0117,1,293.11,0.0,293.11
ITM-0016539,ORD-2023-010212,PROD-0034,1,141.01,0.0,141.01
ITM-0016540,ORD-2023-010212,PROD-0078,1,379.23,0.0,379.23
ITM-0016541,ORD-2024-010213,PROD-0105,1,48.71,0.0,48.71
ITM-0016542,ORD-2024-010213,PROD-0079,1,1257.72,0.0,1257.72
ITM-0016543,ORD-2024-010214,PROD-0084,1,95.59,0.0,95.59
ITM-0016544,ORD-2024-010215,PROD-0025,1,123.97,61.98,61.99
ITM-0016545,ORD-2024-010216,PROD-0104,3,36.2,0.0,108.6
ITM-0016546,ORD-2022-010217,PROD-0061,2,45.82,9.16,82.48
ITM-0016547,ORD-2022-010217,PROD-0112,1,147.39,0.0,147.39
ITM-0016548,ORD-2023-010218,PROD-0120,1,767.77,0.0,767.77
ITM-0016549,ORD-2024-010219,PROD-0009,1,84.16,0.0,84.16
ITM-0016550,ORD-2022-010220,PROD-0081,1,681.24,0.0,681.24
ITM-0016551,ORD-2023-010221,PROD-0119,1,25.67,0.0,25.67
ITM-0016552,ORD-2023-010221,PROD-0004,1,976.94,97.69,879.25
ITM-0016553,ORD-2023-010221,PROD-0020,1,74.18,14.84,59.34
ITM-0016554,ORD-2022-010222,PROD-0116,1,101.98,0.0,101.98
ITM-0016555,ORD-2022-010223,PROD-0047,1,131.14,0.0,131.14
ITM-0016556,ORD-2024-010224,PROD-0036,1,69.89,0.0,69.89
ITM-0016557,ORD-2022-010225,PROD-0040,1,141.98,0.0,141.98
ITM-0016558,ORD-2022-010225,PROD-0040,1,141.98,0.0,141.98
ITM-0016559,ORD-2024-010226,PROD-0030,1,43.3,4.33,38.97
ITM-0016560,ORD-2023-010227,PROD-0117,1,293.11,0.0,293.11
ITM-0016561,ORD-2022-010228,PROD-0061,1,45.82,4.58,41.24
ITM-0016562,ORD-2024-010229,PROD-0105,1,48.71,0.0,48.71
ITM-0016563,ORD-2024-010229,PROD-0087,1,36.36,0.0,36.36
ITM-0016564,ORD-2022-010230,PROD-0025,1,123.97,0.0,123.97
ITM-0016565,ORD-2023-010231,PROD-0018,2,318.69,0.0,637.38
ITM-0016566,ORD-2022-010232,PROD-0088,1,57.65,0.0,57.65
ITM-0016567,ORD-2023-010233,PROD-0017,2,423.09,0.0,846.18
ITM-0016568,ORD-2022-010234,PROD-0025,1,123.97,0.0,123.97
ITM-0016569,ORD-2022-010234,PROD-0014,1,658.84,0.0,658.84
ITM-0016570,ORD-2022-010234,PROD-0072,1,109.03,0.0,109.03
ITM-0016571,ORD-2022-010235,PROD-0051,1,91.76,9.18,82.58
ITM-0016572,ORD-2022-010235,PROD-0005,1,111.27,0.0,111.27
ITM-0016573,ORD-2022-010235,PROD-0112,2,147.39,0.0,294.78
ITM-0016574,ORD-2023-010236,PROD-0009,2,84.16,33.66,134.66
ITM-0016575,ORD-2022-010237,PROD-0047,1,131.14,13.11,118.03
ITM-0016576,ORD-2022-010238,PROD-0088,2,57.65,0.0,115.3
ITM-0016577,ORD-2022-010238,PROD-0039,3,214.73,96.63,547.56
ITM-0016578,ORD-2024-010239,PROD-0104,1,36.2,0.0,36.2
ITM-0016579,ORD-2024-010239,PROD-0066,2,345.79,103.74,587.84
ITM-0016580,ORD-2024-010239,PROD-0104,1,36.2,0.0,36.2
ITM-0016581,ORD-2024-010239,PROD-0082,4,99.37,59.62,337.86
ITM-0016582,ORD-2023-010240,PROD-0061,1,45.82,0.0,45.82
ITM-0016583,ORD-2022-010241,PROD-0119,1,25.67,2.57,23.1
ITM-0016584,ORD-2022-010241,PROD-0022,1,1105.33,0.0,1105.33
ITM-0016585,ORD-2022-010241,PROD-0007,1,270.71,0.0,270.71
ITM-0016586,ORD-2024-010242,PROD-0104,2,36.2,0.0,72.4
ITM-0016587,ORD-2024-010242,PROD-0061,1,45.82,0.0,45.82
ITM-0016588,ORD-2024-010243,PROD-0010,1,31.53,0.0,31.53
ITM-0016589,ORD-2023-010244,PROD-0036,1,69.89,0.0,69.89
ITM-0016590,ORD-2022-010245,PROD-0030,1,43.3,0.0,43.3
ITM-0016591,ORD-2023-010246,PROD-0111,1,90.99,0.0,90.99
ITM-0016592,ORD-2023-010246,PROD-0021,1,59.09,0.0,59.09
ITM-0016593,ORD-2024-010247,PROD-0033,1,131.78,0.0,131.78
ITM-0016594,ORD-2024-010247,PROD-0115,2,449.64,0.0,899.28
ITM-0016595,ORD-2024-010247,PROD-0022,1,1105.33,110.53,994.8
ITM-0016596,ORD-2022-010248,PROD-0022,2,1105.33,1105.33,1105.33
ITM-0016597,ORD-2022-010248,PROD-0022,1,1105.33,0.0,1105.33
ITM-0016598,ORD-2024-010249,PROD-0066,1,345.79,69.16,276.63
ITM-0016599,ORD-2024-010250,PROD-0107,1,97.84,0.0,97.84
ITM-0016600,ORD-2024-010250,PROD-0084,1,95.59,0.0,95.59
ITM-0016601,ORD-2023-010251,PROD-0067,1,396.93,198.47,198.46
ITM-0016602,ORD-2023-010251,PROD-0117,1,293.11,0.0,293.11
ITM-0016603,ORD-2023-010251,PROD-0042,1,227.01,0.0,227.01
ITM-0016604,ORD-2023-010252,PROD-0082,1,99.37,0.0,99.37
ITM-0016605,ORD-2023-010252,PROD-0003,1,425.64,0.0,425.64
ITM-0016606,ORD-2023-010253,PROD-0048,2,52.23,0.0,104.46
ITM-0016607,ORD-2023-010254,PROD-0104,1,36.2,0.0,36.2
ITM-0016608,ORD-2023-010255,PROD-0037,1,126.82,0.0,126.82
ITM-0016609,ORD-2023-010255,PROD-0003,3,425.64,191.54,1085.38
ITM-0016610,ORD-2023-010255,PROD-0034,1,141.01,0.0,141.01
ITM-0016611,ORD-2023-010256,PROD-0045,1,110.65,0.0,110.65
ITM-0016612,ORD-2023-010257,PROD-0066,1,345.79,172.9,172.89
ITM-0016613,ORD-2023-010258,PROD-0036,1,69.89,0.0,69.89
ITM-0016614,ORD-2023-010258,PROD-0001,1,391.76,39.18,352.58
ITM-0016615,ORD-2022-010259,PROD-0017,1,423.09,0.0,423.09
ITM-0016616,ORD-2022-010259,PROD-0088,1,57.65,0.0,57.65
ITM-0016617,ORD-2022-010259,PROD-0013,1,323.93,0.0,323.93
ITM-0016618,ORD-2022-010259,PROD-0072,1,109.03,0.0,109.03
ITM-0016619,ORD-2024-010260,PROD-0098,1,78.86,7.89,70.97
ITM-0016620,ORD-2023-010261,PROD-0061,2,45.82,18.33,73.31
ITM-0016621,ORD-2023-010262,PROD-0069,1,139.6,0.0,139.6
ITM-0016622,ORD-2023-010262,PROD-0103,3,70.16,0.0,210.48
ITM-0016623,ORD-2023-010262,PROD-0009,1,84.16,12.62,71.54
ITM-0016624,ORD-2023-010262,PROD-0075,1,948.36,0.0,948.36
ITM-0016625,ORD-2023-010262,PROD-0011,2,63.94,0.0,127.88
ITM-0016626,ORD-2022-010263,PROD-0078,1,379.23,0.0,379.23
ITM-0016627,ORD-2022-010263,PROD-0068,3,146.26,0.0,438.78
ITM-0016628,ORD-2024-010264,PROD-0022,2,1105.33,221.07,1989.59
ITM-0016629,ORD-2022-010265,PROD-0061,1,45.82,0.0,45.82
ITM-0016630,ORD-2023-010266,PROD-0068,1,146.26,14.63,131.63
ITM-0016631,ORD-2024-010267,PROD-0041,1,991.75,0.0,991.75
ITM-0016632,ORD-2024-010267,PROD-0056,1,327.37,0.0,327.37
ITM-0016633,ORD-2024-010267,PROD-0061,1,45.82,0.0,45.82
ITM-0016634,ORD-2024-010267,PROD-0050,2,112.72,112.72,112.72
ITM-0016635,ORD-2024-010268,PROD-0023,1,72.17,0.0,72.17
ITM-0016636,ORD-2024-010269,PROD-0058,1,130.71,13.07,117.64
ITM-0016637,ORD-2024-010269,PROD-0046,1,97.39,0.0,97.39
ITM-0016638,ORD-2023-010270,PROD-0036,1,69.89,0.0,69.89
ITM-0016639,ORD-2023-010271,PROD-0052,1,552.66,0.0,552.66
ITM-0016640,ORD-2023-010271,PROD-0100,1,1776.0,266.4,1509.6
ITM-0016641,ORD-2023-010271,PROD-0051,1,91.76,0.0,91.76
ITM-0016642,ORD-2024-010272,PROD-0049,1,373.0,186.5,186.5
ITM-0016643,ORD-2024-010272,PROD-0102,1,426.45,0.0,426.45
ITM-0016644,ORD-2022-010273,PROD-0069,3,139.6,62.82,355.98
ITM-0016645,ORD-2024-010274,PROD-0071,1,600.46,0.0,600.46
ITM-0016646,ORD-2024-010275,PROD-0007,4,270.71,0.0,1082.84
ITM-0016647,ORD-2023-010276,PROD-0040,1,141.98,14.2,127.78
ITM-0016648,ORD-2023-010276,PROD-0046,3,97.39,0.0,292.17
ITM-0016649,ORD-2024-010277,PROD-0041,1,991.75,0.0,991.75
ITM-0016650,ORD-2022-010278,PROD-0082,1,99.37,14.91,84.46
ITM-0016651,ORD-2024-010279,PROD-0030,3,43.3,0.0,129.9
ITM-0016652,ORD-2024-010279,PROD-0025,1,123.97,0.0,123.97
ITM-0016653,ORD-2023-010280,PROD-0071,1,600.46,0.0,600.46
ITM-0016654,ORD-2023-010281,PROD-0050,1,112.72,0.0,112.72
ITM-0016655,ORD-2023-010281,PROD-0105,1,48.71,0.0,48.71
ITM-0016656,ORD-2023-010281,PROD-0104,2,36.2,0.0,72.4
ITM-0016657,ORD-2023-010282,PROD-0102,1,426.45,0.0,426.45
ITM-0016658,ORD-2023-010282,PROD-0030,5,43.3,43.3,173.2
ITM-0016659,ORD-2024-010283,PROD-0052,1,552.66,0.0,552.66
ITM-0016660,ORD-2023-010284,PROD-0025,1,123.97,0.0,123.97
ITM-0016661,ORD-2024-010285,PROD-0106,1,109.83,0.0,109.83
ITM-0016662,ORD-2023-010286,PROD-0076,2,544.84,0.0,1089.68
ITM-0016663,ORD-2023-010287,PROD-0017,2,423.09,126.93,719.25
ITM-0016664,ORD-2024-010288,PROD-0075,1,948.36,0.0,948.36
ITM-0016665,ORD-2023-010289,PROD-0030,1,43.3,4.33,38.97
ITM-0016666,ORD-2023-010289,PROD-0048,1,52.23,0.0,52.23
ITM-0016667,ORD-2024-010290,PROD-0114,1,303.99,30.4,273.59
ITM-0016668,ORD-2024-010290,PROD-0041,4,991.75,0.0,3967.0
ITM-0016669,ORD-2023-010291,PROD-0048,1,52.23,0.0,52.23
ITM-0016670,ORD-2023-010291,PROD-0058,2,130.71,0.0,261.42
ITM-0016671,ORD-2024-010292,PROD-0025,1,123.97,0.0,123.97
ITM-0016672,ORD-2024-010292,PROD-0072,1,109.03,10.9,98.13
ITM-0016673,ORD-2024-010292,PROD-0105,1,48.71,9.74,38.97
ITM-0016674,ORD-2024-010292,PROD-0046,1,97.39,9.74,87.65
ITM-0016675,ORD-2022-010293,PROD-0071,1,600.46,0.0,600.46
ITM-0016676,ORD-2023-010294,PROD-0042,2,227.01,0.0,454.02
ITM-0016677,ORD-2023-010294,PROD-0022,1,1105.33,0.0,1105.33
ITM-0016678,ORD-2024-010295,PROD-0102,1,426.45,0.0,426.45
ITM-0016679,ORD-2024-010295,PROD-0009,1,84.16,0.0,84.16
ITM-0016680,ORD-2024-010296,PROD-0052,1,552.66,0.0,552.66
ITM-0016681,ORD-2024-010296,PROD-0094,1,144.66,0.0,144.66
ITM-0016682,ORD-2024-010296,PROD-0021,1,59.09,0.0,59.09
ITM-0016683,ORD-2023-010297,PROD-0076,1,544.84,0.0,544.84
ITM-0016684,ORD-2023-010297,PROD-0115,1,449.64,0.0,449.64
ITM-0016685,ORD-2023-010297,PROD-0040,1,141.98,14.2,127.78
ITM-0016686,ORD-2022-010298,PROD-0039,1,214.73,0.0,214.73
ITM-0016687,ORD-2022-010299,PROD-0033,1,131.78,0.0,131.78
ITM-0016688,ORD-2022-010299,PROD-0034,1,141.01,0.0,141.01
ITM-0016689,ORD-2023-010300,PROD-0120,1,767.77,0.0,767.77
ITM-0016690,ORD-2023-010300,PROD-0074,1,349.34,0.0,349.34
ITM-0016691,ORD-2022-010301,PROD-0104,3,36.2,0.0,108.6
ITM-0016692,ORD-2024-010302,PROD-0041,1,991.75,99.18,892.57
ITM-0016693,ORD-2024-010302,PROD-0008,1,33.25,0.0,33.25
ITM-0016694,ORD-2024-010302,PROD-0001,1,391.76,0.0,391.76
ITM-0016695,ORD-2023-010303,PROD-0009,1,84.16,0.0,84.16
ITM-0016696,ORD-2022-010304,PROD-0008,1,33.25,0.0,33.25
ITM-0016697,ORD-2022-010304,PROD-0069,1,139.6,20.94,118.66
ITM-0016698,ORD-2022-010304,PROD-0051,1,91.76,0.0,91.76
ITM-0016699,ORD-2022-010305,PROD-0058,2,130.71,0.0,261.42
ITM-0016700,ORD-2023-010306,PROD-0051,1,91.76,0.0,91.76
ITM-0016701,ORD-2023-010306,PROD-0078,1,379.23,0.0,379.23
ITM-0016702,ORD-2024-010307,PROD-0004,1,976.94,97.69,879.25
ITM-0016703,ORD-2022-010308,PROD-0076,1,544.84,0.0,544.84
ITM-0016704,ORD-2024-010309,PROD-0119,1,25.67,0.0,25.67
ITM-0016705,ORD-2024-010310,PROD-0099,1,578.87,0.0,578.87
ITM-0016706,ORD-2023-010311,PROD-0061,1,45.82,4.58,41.24
ITM-0016707,ORD-2023-010312,PROD-0036,1,69.89,0.0,69.89
ITM-0016708,ORD-2022-010313,PROD-0042,1,227.01,0.0,227.01
ITM-0016709,ORD-2022-010313,PROD-0098,4,78.86,0.0,315.44
ITM-0016710,ORD-2022-010313,PROD-0018,1,318.69,0.0,318.69
ITM-0016711,ORD-2022-010314,PROD-0100,1,1776.0,0.0,1776.0
ITM-0016712,ORD-2023-010315,PROD-0036,1,69.89,0.0,69.89
ITM-0016713,ORD-2023-010316,PROD-0002,1,68.46,0.0,68.46
ITM-0016714,ORD-2023-010316,PROD-0040,2,141.98,0.0,283.96
ITM-0016715,ORD-2023-010316,PROD-0107,1,97.84,0.0,97.84
ITM-0016716,ORD-2022-010317,PROD-0036,1,69.89,13.98,55.91
ITM-0016717,ORD-2022-010317,PROD-0040,1,141.98,0.0,141.98
ITM-0016718,ORD-2022-010318,PROD-0009,2,84.16,33.66,134.66
ITM-0016719,ORD-2023-010319,PROD-0042,3,227.01,0.0,681.03
ITM-0016720,ORD-2023-010319,PROD-0064,1,157.3,0.0,157.3
ITM-0016721,ORD-2023-010320,PROD-0104,1,36.2,0.0,36.2
ITM-0016722,ORD-2024-010321,PROD-0081,1,681.24,0.0,681.24
ITM-0016723,ORD-2024-010321,PROD-0119,1,25.67,3.85,21.82
ITM-0016724,ORD-2024-010322,PROD-0097,1,131.35,0.0,131.35
ITM-0016725,ORD-2023-010323,PROD-0104,2,36.2,0.0,72.4
ITM-0016726,ORD-2023-010324,PROD-0075,1,948.36,0.0,948.36
ITM-0016727,ORD-2022-010325,PROD-0030,1,43.3,0.0,43.3
ITM-0016728,ORD-2022-010326,PROD-0103,1,70.16,0.0,70.16
ITM-0016729,ORD-2023-010327,PROD-0030,1,43.3,0.0,43.3
ITM-0016730,ORD-2024-010328,PROD-0049,1,373.0,0.0,373.0
ITM-0016731,ORD-2024-010328,PROD-0076,1,544.84,0.0,544.84
ITM-0016732,ORD-2024-010329,PROD-0005,1,111.27,0.0,111.27
ITM-0016733,ORD-2024-010329,PROD-0069,1,139.6,27.92,111.68
ITM-0016734,ORD-2024-010330,PROD-0022,1,1105.33,110.53,994.8
ITM-0016735,ORD-2024-010331,PROD-0102,1,426.45,0.0,426.45
ITM-0016736,ORD-2024-010332,PROD-0101,1,291.08,0.0,291.08
ITM-0016737,ORD-2024-010333,PROD-0012,1,996.63,0.0,996.63
ITM-0016738,ORD-2024-010333,PROD-0104,3,36.2,16.29,92.31
ITM-0016739,ORD-2024-010333,PROD-0120,1,767.77,0.0,767.77
ITM-0016740,ORD-2023-010334,PROD-0010,1,31.53,0.0,31.53
ITM-0016741,ORD-2022-010335,PROD-0036,1,69.89,0.0,69.89
ITM-0016742,ORD-2022-010335,PROD-0018,1,318.69,31.87,286.82
ITM-0016743,ORD-2022-010336,PROD-0005,2,111.27,0.0,222.54
ITM-0016744,ORD-2022-010336,PROD-0104,1,36.2,0.0,36.2
ITM-0016745,ORD-2023-010337,PROD-0120,1,767.77,76.78,690.99
ITM-0016746,ORD-2022-010338,PROD-0020,1,74.18,0.0,74.18
ITM-0016747,ORD-2024-010339,PROD-0018,3,318.69,191.21,764.86
ITM-0016748,ORD-2024-010339,PROD-0089,1,463.28,0.0,463.28
ITM-0016749,ORD-2023-010340,PROD-0104,1,36.2,0.0,36.2
ITM-0016750,ORD-2022-010341,PROD-0103,1,70.16,7.02,63.14
ITM-0016751,ORD-2023-010342,PROD-0079,1,1257.72,0.0,1257.72
ITM-0016752,ORD-2023-010342,PROD-0040,1,141.98,0.0,141.98
ITM-0016753,ORD-2023-010343,PROD-0035,1,472.52,0.0,472.52
ITM-0016754,ORD-2023-010344,PROD-0008,1,33.25,3.33,29.92
ITM-0016755,ORD-2023-010344,PROD-0072,1,109.03,0.0,109.03
ITM-0016756,ORD-2024-010345,PROD-0058,1,130.71,0.0,130.71
ITM-0016757,ORD-2024-010345,PROD-0075,1,948.36,0.0,948.36
ITM-0016758,ORD-2024-010346,PROD-0057,1,948.33,0.0,948.33
ITM-0016759,ORD-2024-010346,PROD-0095,1,1388.88,277.78,1111.1
ITM-0016760,ORD-2023-010347,PROD-0079,1,1257.72,0.0,1257.72
ITM-0016761,ORD-2022-010348,PROD-0049,1,373.0,0.0,373.0
ITM-0016762,ORD-2022-010348,PROD-0007,1,270.71,0.0,270.71
ITM-0016763,ORD-2023-010349,PROD-0022,1,1105.33,0.0,1105.33
ITM-0016764,ORD-2023-010349,PROD-0030,1,43.3,4.33,38.97
ITM-0016765,ORD-2023-010350,PROD-0018,3,318.69,0.0,956.07
ITM-0016766,ORD-2023-010350,PROD-0034,1,141.01,0.0,141.01
ITM-0016767,ORD-2024-010351,PROD-0030,1,43.3,4.33,38.97
ITM-0016768,ORD-2024-010351,PROD-0008,5,33.25,0.0,166.25
ITM-0016769,ORD-2024-010351,PROD-0066,1,345.79,0.0,345.79
ITM-0016770,ORD-2024-010352,PROD-0014,3,658.84,395.3,1581.22
ITM-0016771,ORD-2024-010353,PROD-0051,1,91.76,45.88,45.88
ITM-0016772,ORD-2022-010354,PROD-0089,1,463.28,0.0,463.28
ITM-0016773,ORD-2024-010355,PROD-0076,1,544.84,0.0,544.84
ITM-0016774,ORD-2024-010355,PROD-0027,3,373.15,167.92,951.53
ITM-0016775,ORD-2024-010356,PROD-0048,1,52.23,0.0,52.23
ITM-0016776,ORD-2024-010356,PROD-0024,1,615.71,0.0,615.71
ITM-0016777,ORD-2022-010357,PROD-0061,1,45.82,0.0,45.82
ITM-0016778,ORD-2024-010358,PROD-0058,1,130.71,0.0,130.71
ITM-0016779,ORD-2024-010358,PROD-0022,1,1105.33,0.0,1105.33
ITM-0016780,ORD-2024-010358,PROD-0058,1,130.71,0.0,130.71
ITM-0016781,ORD-2024-010358,PROD-0072,1,109.03,0.0,109.03
ITM-0016782,ORD-2023-010359,PROD-0056,1,327.37,0.0,327.37
ITM-0016783,ORD-2024-010360,PROD-0112,1,147.39,0.0,147.39
ITM-0016784,ORD-2022-010361,PROD-0009,1,84.16,12.62,71.54
ITM-0016785,ORD-2023-010362,PROD-0071,1,600.46,300.23,300.23
ITM-0016786,ORD-2023-010362,PROD-0013,3,323.93,0.0,971.79
ITM-0016787,ORD-2023-010362,PROD-0112,1,147.39,0.0,147.39
ITM-0016788,ORD-2022-010363,PROD-0119,2,25.67,0.0,51.34
ITM-0016789,ORD-2022-010364,PROD-0040,1,141.98,0.0,141.98
ITM-0016790,ORD-2022-010365,PROD-0071,1,600.46,60.05,540.41
ITM-0016791,ORD-2023-010366,PROD-0053,1,136.39,0.0,136.39
ITM-0016792,ORD-2022-010367,PROD-0091,1,104.78,15.72,89.06
ITM-0016793,ORD-2022-010367,PROD-0116,1,101.98,10.2,91.78
ITM-0016794,ORD-2022-010367,PROD-0001,1,391.76,0.0,391.76
ITM-0016795,ORD-2024-010368,PROD-0087,1,36.36,0.0,36.36
ITM-0016796,ORD-2022-010369,PROD-0056,1,327.37,0.0,327.37
ITM-0016797,ORD-2023-010370,PROD-0057,1,948.33,474.17,474.16
ITM-0016798,ORD-2023-010370,PROD-0119,2,25.67,0.0,51.34
ITM-0016799,ORD-2022-010371,PROD-0067,1,396.93,0.0,396.93
ITM-0016800,ORD-2023-010372,PROD-0119,1,25.67,12.84,12.83
ITM-0016801,ORD-2023-010372,PROD-0116,2,101.98,0.0,203.96
ITM-0016802,ORD-2024-010373,PROD-0011,1,63.94,0.0,63.94
ITM-0016803,ORD-2022-010374,PROD-0030,2,43.3,12.99,73.61
ITM-0016804,ORD-2022-010374,PROD-0036,1,69.89,0.0,69.89
ITM-0016805,ORD-2023-010375,PROD-0042,1,227.01,34.05,192.96
ITM-0016806,ORD-2023-010375,PROD-0032,3,741.49,444.89,1779.58
ITM-0016807,ORD-2023-010375,PROD-0102,2,426.45,0.0,852.9
ITM-0016808,ORD-2024-010376,PROD-0024,1,615.71,123.14,492.57
ITM-0016809,ORD-2024-010376,PROD-0034,1,141.01,0.0,141.01
ITM-0016810,ORD-2023-010377,PROD-0014,2,658.84,197.65,1120.03
ITM-0016811,ORD-2024-010378,PROD-0003,1,425.64,0.0,425.64
ITM-0016812,ORD-2024-010379,PROD-0089,1,463.28,0.0,463.28
ITM-0016813,ORD-2022-010380,PROD-0053,1,136.39,0.0,136.39
ITM-0016814,ORD-2022-010380,PROD-0008,1,33.25,0.0,33.25
ITM-0016815,ORD-2023-010381,PROD-0007,1,270.71,27.07,243.64
ITM-0016816,ORD-2024-010382,PROD-0076,1,544.84,272.42,272.42
ITM-0016817,ORD-2022-010383,PROD-0008,1,33.25,0.0,33.25
ITM-0016818,ORD-2022-010383,PROD-0030,1,43.3,6.49,36.81
ITM-0016819,ORD-2023-010384,PROD-0057,1,948.33,0.0,948.33
ITM-0016820,ORD-2022-010385,PROD-0061,1,45.82,6.87,38.95
ITM-0016821,ORD-2023-010386,PROD-0089,1,463.28,0.0,463.28
ITM-0016822,ORD-2023-010386,PROD-0003,1,425.64,0.0,425.64
ITM-0016823,ORD-2023-010386,PROD-0104,1,36.2,3.62,32.58
ITM-0016824,ORD-2022-010387,PROD-0008,1,33.25,3.33,29.92
ITM-0016825,ORD-2023-010388,PROD-0010,3,31.53,0.0,94.59
ITM-0016826,ORD-2023-010388,PROD-0098,1,78.86,39.43,39.43
ITM-0016827,ORD-2022-010389,PROD-0011,1,63.94,0.0,63.94
ITM-0016828,ORD-2022-010390,PROD-0102,1,426.45,0.0,426.45
ITM-0016829,ORD-2022-010391,PROD-0091,3,104.78,31.43,282.91
ITM-0016830,ORD-2022-010391,PROD-0002,1,68.46,0.0,68.46
ITM-0016831,ORD-2022-010391,PROD-0085,5,74.58,37.29,335.61
ITM-0016832,ORD-2024-010392,PROD-0102,1,426.45,0.0,426.45
ITM-0016833,ORD-2024-010392,PROD-0018,1,318.69,0.0,318.69
ITM-0016834,ORD-2022-010393,PROD-0061,1,45.82,6.87,38.95
ITM-0016835,ORD-2022-010393,PROD-0076,1,544.84,0.0,544.84
ITM-0016836,ORD-2022-010393,PROD-0102,1,426.45,0.0,426.45
ITM-0016837,ORD-2024-010394,PROD-0106,1,109.83,0.0,109.83
ITM-0016838,ORD-2024-010395,PROD-0058,1,130.71,0.0,130.71
ITM-0016839,ORD-2024-010395,PROD-0025,1,123.97,0.0,123.97
ITM-0016840,ORD-2023-010396,PROD-0076,1,544.84,0.0,544.84
ITM-0016841,ORD-2022-010397,PROD-0114,1,303.99,0.0,303.99
ITM-0016842,ORD-2022-010398,PROD-0038,2,740.39,0.0,1480.78
ITM-0016843,ORD-2023-010399,PROD-0104,1,36.2,0.0,36.2
ITM-0016844,ORD-2022-010400,PROD-0025,1,123.97,0.0,123.97
ITM-0016845,ORD-2023-010401,PROD-0042,1,227.01,0.0,227.01
ITM-0016846,ORD-2023-010401,PROD-0014,1,658.84,0.0,658.84
ITM-0016847,ORD-2023-010401,PROD-0013,1,323.93,0.0,323.93
ITM-0016848,ORD-2023-010401,PROD-0028,1,274.65,0.0,274.65
ITM-0016849,ORD-2022-010402,PROD-0012,1,996.63,0.0,996.63
ITM-0016850,ORD-2022-010402,PROD-0007,1,270.71,0.0,270.71
ITM-0016851,ORD-2022-010403,PROD-0051,1,91.76,0.0,91.76
ITM-0016852,ORD-2022-010403,PROD-0053,1,136.39,0.0,136.39
ITM-0016853,ORD-2022-010403,PROD-0105,1,48.71,4.87,43.84
