order_id,customer_id,order_date,ship_date,order_status,ship_mode
ORD-2022-015235,CUST-00518,2022-10-21,2022-10-26,Delivered,Standard
ORD-2023-015236,CUST-03889,2023-04-24,2023-04-29,Delivered,Standard
ORD-2022-015237,CUST-04692,2022-11-04,2022-11-11,Delivered,Standard
ORD-2022-015238,CUST-00550,2022-05-09,2022-05-10,Shipped,Next Day
ORD-2024-015239,CUST-00776,2024-11-07,2024-11-12,Delivered,Standard
ORD-2024-015240,CUST-03182,2024-10-23,2024-10-25,Delivered,Express
ORD-2022-015241,CUST-03556,2022-09-06,2022-09-11,Delivered,Standard
ORD-2022-015242,CUST-02185,2022-02-22,2022-02-26,Delivered,Standard
ORD-2024-015243,CUST-03368,2024-07-16,2024-07-18,Delivered,Express
ORD-2024-015244,CUST-04997,2024-03-28,2024-03-30,Delivered,Express
ORD-2023-015245,CUST-03686,2023-08-15,2023-08-22,Delivered,Standard
ORD-2024-015246,CUST-04653,2024-10-28,2024-11-02,Delivered,Standard
ORD-2023-015247,CUST-02184,2023-12-19,2023-12-26,Delivered,Standard
ORD-2023-015248,CUST-02371,2023-03-24,,Cancelled,Express
ORD-2022-015249,CUST-01987,2022-07-15,2022-07-17,Delivered,Express
ORD-2024-015250,CUST-02924,2024-10-27,2024-11-02,Delivered,Standard
ORD-2022-015251,CUST-01225,2022-04-01,2022-04-03,Delivered,Express
ORD-2023-015252,CUST-02468,2023-12-04,2023-12-08,Delivered,Standard
ORD-2023-015253,CUST-02020,2023-12-09,2023-12-16,Shipped,Standard
ORD-2024-015254,CUST-00748,2024-05-17,2024-05-24,Delivered,Standard
ORD-2022-015255,CUST-04808,2022-08-03,2022-08-07,Delivered,Standard
ORD-2022-015256,CUST-03539,2022-12-01,2022-12-08,Delivered,Standard
ORD-2023-015257,CUST-02437,2023-07-23,2023-07-25,Delivered,Express
ORD-2024-015258,CUST-01392,2024-10-03,2024-10-07,Delivered,Standard
ORD-2023-015259,CUST-00221,2023-12-12,2023-12-18,Delivered,Standard
ORD-2022-015260,CUST-00643,2022-09-11,2022-09-12,Delivered,Next Day
ORD-2023-015261,CUST-00111,2023-03-02,2023-03-08,Delivered,Standard
ORD-2023-015262,CUST-00521,2023-12-15,,Cancelled,Standard
ORD-2024-015263,CUST-00900,2024-05-21,2024-05-23,Delivered,Express
ORD-2023-015264,CUST-02157,2023-04-20,2023-04-25,Delivered,Standard
ORD-2022-015265,CUST-04359,2022-11-06,2022-11-13,Delivered,Standard
ORD-2022-015266,CUST-03373,2022-08-30,2022-09-05,Delivered,Standard
ORD-2024-015267,CUST-04737,2024-12-11,2024-12-13,Delivered,Express
ORD-2022-015268,CUST-00518,2022-12-25,,Cancelled,Standard
ORD-2024-015269,CUST-02093,2024-12-22,2024-12-27,Returned,Standard
ORD-2023-015270,CUST-03435,2023-10-03,,Processing,Standard
ORD-2022-015271,CUST-01290,2022-05-12,2022-05-16,Delivered,Standard
ORD-2024-015272,CUST-00949,2024-12-03,2024-12-10,Delivered,Standard
ORD-2024-015273,CUST-03860,2024-03-16,2024-03-23,Delivered,Standard
ORD-2023-015274,CUST-01444,2023-11-08,2023-11-10,Delivered,Express
ORD-2022-015275,CUST-00307,2022-03-12,2022-03-16,Delivered,Standard
ORD-2022-015276,CUST-04709,2022-12-23,,Processing,Standard
ORD-2023-015277,CUST-03138,2023-09-14,,Cancelled,Standard
ORD-2022-015278,CUST-03920,2022-11-09,2022-11-11,Returned,Express
ORD-2024-015279,CUST-04648,2024-10-23,2024-10-27,Delivered,Standard
ORD-2023-015280,CUST-00520,2023-09-30,2023-10-01,Delivered,Next Day
ORD-2022-015281,CUST-02365,2022-12-27,2023-01-03,Delivered,Standard
ORD-2024-015282,CUST-04058,2024-08-15,2024-08-16,Shipped,Next Day
ORD-2023-015283,CUST-04556,2023-05-08,2023-05-10,Delivered,Express
ORD-2024-015284,CUST-04627,2024-10-17,2024-10-24,Delivered,Standard
ORD-2022-015285,CUST-03564,2022-12-10,2022-12-13,Delivered,Standard
ORD-2024-015286,CUST-03353,2024-08-04,2024-08-10,Delivered,Standard
ORD-2024-015287,CUST-01130,2024-06-02,2024-06-03,Delivered,Next Day
ORD-2022-015288,CUST-01858,2022-07-03,2022-07-10,Delivered,Standard
ORD-2023-015289,CUST-02848,2023-09-07,,Processing,Express
ORD-2022-015290,CUST-04800,2022-05-03,2022-05-04,Delivered,Next Day
ORD-2024-015291,CUST-03162,2024-02-11,2024-02-15,Delivered,Standard
ORD-2024-015292,CUST-00221,2024-01-06,2024-01-09,Delivered,Standard
ORD-2024-015293,CUST-03644,2024-07-12,2024-07-15,Delivered,Standard
ORD-2022-015294,CUST-03127,2022-09-21,2022-09-23,Delivered,Express
ORD-2023-015295,CUST-01516,2023-10-19,2023-10-21,Delivered,Express
ORD-2023-015296,CUST-04190,2023-02-28,2023-03-03,Delivered,Standard
ORD-2023-015297,CUST-01963,2023-09-01,2023-09-02,Shipped,Next Day
ORD-2023-015298,CUST-03887,2023-12-11,2023-12-18,Shipped,Standard
ORD-2022-015299,CUST-02869,2022-01-28,2022-02-01,Delivered,Standard
ORD-2022-015300,CUST-01218,2022-02-04,2022-02-05,Delivered,Next Day
ORD-2024-015301,CUST-03887,2024-04-18,2024-04-21,Delivered,Standard
ORD-2022-015302,CUST-04614,2022-04-16,2022-04-18,Delivered,Express
ORD-2024-015303,CUST-01708,2024-01-12,2024-01-14,Delivered,Express
ORD-2024-015304,CUST-04440,2024-10-29,2024-11-03,Delivered,Standard
ORD-2022-015305,CUST-02045,2022-04-08,2022-04-10,Delivered,Express
ORD-2023-015306,CUST-02371,2023-11-19,2023-11-26,Delivered,Standard
ORD-2023-015307,CUST-00255,2023-03-29,2023-04-01,Delivered,Standard
ORD-2023-015308,CUST-04786,2023-10-15,2023-10-18,Shipped,Standard
ORD-2023-015309,CUST-01334,2023-10-27,2023-10-31,Delivered,Standard
ORD-2024-015310,CUST-01036,2024-11-01,2024-11-05,Delivered,Standard
ORD-2023-015311,CUST-03686,2023-08-13,2023-08-14,Delivered,Next Day
ORD-2022-015312,CUST-02422,2022-12-15,2022-12-21,Delivered,Standard
ORD-2022-015313,CUST-04121,2022-06-09,2022-06-11,Delivered,Express
ORD-2022-015314,CUST-04860,2022-12-08,2022-12-13,Delivered,Standard
ORD-2023-015315,CUST-04888,2023-05-08,2023-05-14,Returned,Standard
ORD-2024-015316,CUST-01111,2024-06-27,2024-07-04,Delivered,Standard
ORD-2024-015317,CUST-04318,2024-10-20,2024-10-26,Delivered,Standard
ORD-2023-015318,CUST-01180,2023-06-09,2023-06-12,Delivered,Standard
ORD-2022-015319,CUST-01978,2022-08-05,2022-08-10,Delivered,Standard
ORD-2024-015320,CUST-04268,2024-10-24,2024-10-27,Delivered,Standard
ORD-2022-015321,CUST-03809,2022-12-21,2022-12-25,Delivered,Standard
ORD-2023-015322,CUST-03126,2023-03-23,2023-03-24,Delivered,Next Day
ORD-2022-015323,CUST-04967,2022-11-20,2022-11-25,Delivered,Standard
ORD-2022-015324,CUST-02627,2022-06-07,2022-06-12,Delivered,Standard
ORD-2024-015325,CUST-01558,2024-11-26,2024-12-02,Shipped,Standard
ORD-2022-015326,CUST-03220,2022-08-07,2022-08-11,Delivered,Standard
ORD-2023-015327,CUST-01702,2023-12-06,2023-12-11,Delivered,Standard
ORD-2023-015328,CUST-00239,2023-01-27,2023-01-28,Delivered,Next Day
ORD-2022-015329,CUST-00088,2022-07-19,2022-07-26,Delivered,Standard
ORD-2022-015330,CUST-03372,2022-11-30,2022-12-01,Delivered,Next Day
ORD-2022-015331,CUST-04476,2022-01-19,2022-01-23,Delivered,Standard
ORD-2023-015332,CUST-02961,2023-04-01,2023-04-03,Delivered,Express
ORD-2024-015333,CUST-02889,2024-11-23,,Cancelled,Standard
ORD-2023-015334,CUST-04740,2023-07-19,2023-07-24,Delivered,Standard
ORD-2024-015335,CUST-04742,2024-12-24,2024-12-28,Delivered,Standard
ORD-2023-015336,CUST-01364,2023-12-02,2023-12-07,Delivered,Standard
ORD-2024-015337,CUST-03671,2024-11-19,,Processing,Standard
ORD-2023-015338,CUST-00328,2023-08-08,2023-08-10,Delivered,Express
ORD-2023-015339,CUST-02305,2023-08-30,,Cancelled,Express
ORD-2024-015340,CUST-03595,2024-05-25,2024-05-27,Delivered,Express
ORD-2023-015341,CUST-01992,2023-11-17,2023-11-22,Delivered,Standard
ORD-2022-015342,CUST-00882,2022-06-16,2022-06-18,Delivered,Express
ORD-2024-015343,CUST-01264,2024-02-21,2024-02-25,Shipped,Standard
ORD-2023-015344,CUST-03041,2023-10-07,2023-10-08,Delivered,Next Day
ORD-2023-015345,CUST-03734,2023-02-24,2023-02-28,Delivered,Standard
ORD-2023-015346,CUST-03042,2023-10-18,2023-10-22,Delivered,Standard
ORD-2023-015347,CUST-04601,2023-05-01,2023-05-05,Delivered,Standard
ORD-2023-015348,CUST-00458,2023-01-21,2023-01-27,Delivered,Standard
ORD-2022-015349,CUST-03666,2022-11-06,2022-11-09,Shipped,Standard
ORD-2024-015350,CUST-04771,2024-09-04,2024-09-07,Delivered,Standard
ORD-2022-015351,CUST-02113,2022-04-22,2022-04-29,Delivered,Standard
ORD-2022-015352,CUST-01772,2022-05-06,2022-05-11,Delivered,Standard
ORD-2024-015353,CUST-03394,2024-12-06,2024-12-09,Delivered,Standard
ORD-2024-015354,CUST-02886,2024-12-15,2024-12-17,Delivered,Express
ORD-2024-015355,CUST-01957,2024-03-17,2024-03-24,Shipped,Standard
ORD-2023-015356,CUST-00490,2023-12-17,2023-12-21,Delivered,Standard
ORD-2024-015357,CUST-04621,2024-11-19,2024-11-21,Delivered,Express
ORD-2022-015358,CUST-04911,2022-05-31,2022-06-02,Delivered,Express
ORD-2022-015359,CUST-01327,2022-01-22,2022-01-24,Delivered,Express
ORD-2024-015360,CUST-04638,2024-09-29,2024-10-05,Returned,Standard
ORD-2024-015361,CUST-00882,2024-01-24,2024-01-26,Delivered,Express
ORD-2024-015362,CUST-02332,2024-11-26,2024-11-27,Delivered,Next Day
ORD-2024-015363,CUST-04590,2024-12-01,2024-12-04,Delivered,Standard
ORD-2023-015364,CUST-00001,2023-10-24,2023-10-30,Delivered,Standard
ORD-2022-015365,CUST-01499,2022-06-06,2022-06-07,Delivered,Next Day
ORD-2022-015366,CUST-00988,2022-04-18,2022-04-19,Delivered,Next Day
ORD-2022-015367,CUST-03784,2022-10-10,2022-10-13,Delivered,Standard
ORD-2022-015368,CUST-03947,2022-10-09,2022-10-12,Delivered,Standard
ORD-2022-015369,CUST-00723,2022-12-31,2023-01-02,Delivered,Express
ORD-2024-015370,CUST-01393,2024-02-18,2024-02-19,Delivered,Next Day
ORD-2022-015371,CUST-01360,2022-07-29,2022-08-05,Delivered,Standard
ORD-2024-015372,CUST-03442,2024-01-30,2024-02-04,Delivered,Standard
ORD-2022-015373,CUST-00668,2022-12-01,2022-12-06,Delivered,Standard
ORD-2024-015374,CUST-04508,2024-04-08,2024-04-14,Delivered,Standard
ORD-2024-015375,CUST-04860,2024-11-24,2024-11-28,Delivered,Standard
ORD-2024-015376,CUST-04890,2024-11-20,2024-11-26,Delivered,Standard
ORD-2023-015377,CUST-03280,2023-09-14,,Processing,Standard
ORD-2023-015378,CUST-01560,2023-12-14,2023-12-17,Delivered,Standard
ORD-2024-015379,CUST-02148,2024-12-20,2024-12-27,Delivered,Standard
ORD-2022-015380,CUST-02432,2022-03-24,2022-03-26,Delivered,Express
ORD-2023-015381,CUST-01125,2023-05-14,2023-05-20,Shipped,Standard
ORD-2023-015382,CUST-01692,2023-08-18,2023-08-21,Delivered,Standard
ORD-2022-015383,CUST-02699,2022-07-15,2022-07-22,Delivered,Standard
ORD-2024-015384,CUST-00703,2024-08-12,2024-08-19,Delivered,Standard
ORD-2023-015385,CUST-03213,2023-12-28,2024-01-02,Returned,Standard
ORD-2024-015386,CUST-00428,2024-11-13,2024-11-19,Delivered,Standard
ORD-2022-015387,CUST-00081,2022-10-15,2022-10-18,Delivered,Standard
ORD-2024-015388,CUST-04653,2024-10-23,2024-10-26,Delivered,Standard
ORD-2022-015389,CUST-03843,2022-07-25,2022-07-31,Delivered,Standard
ORD-2022-015390,CUST-04019,2022-02-02,2022-02-08,Delivered,Standard
ORD-2023-015391,CUST-00827,2023-12-14,2023-12-17,Delivered,Standard
ORD-2023-015392,CUST-02893,2023-09-14,,Processing,Standard
ORD-2022-015393,CUST-00295,2022-03-19,,Processing,Express
ORD-2023-015394,CUST-03053,2023-06-06,2023-06-13,Delivered,Standard
ORD-2023-015395,CUST-02156,2023-11-03,2023-11-08,Delivered,Standard
ORD-2023-015396,CUST-02869,2023-11-05,2023-11-11,Delivered,Standard
ORD-2023-015397,CUST-00789,2023-10-05,2023-10-07,Delivered,Express
ORD-2024-015398,CUST-03680,2024-07-14,2024-07-20,Delivered,Standard
ORD-2024-015399,CUST-01358,2024-09-12,2024-09-17,Delivered,Standard
ORD-2022-015400,CUST-04995,2022-10-23,2022-10-25,Delivered,Express
ORD-2024-015401,CUST-01715,2024-09-16,2024-09-19,Delivered,Standard
ORD-2022-015402,CUST-03318,2022-09-30,2022-10-02,Delivered,Express
ORD-2024-015403,CUST-02892,2024-12-20,2024-12-25,Delivered,Standard
ORD-2023-015404,CUST-00938,2023-12-14,2023-12-16,Delivered,Express
ORD-2022-015405,CUST-04706,2022-11-02,2022-11-07,Delivered,Standard
ORD-2022-015406,CUST-04772,2022-08-15,2022-08-21,Delivered,Standard
ORD-2024-015407,CUST-03880,2024-10-05,2024-10-08,Delivered,Standard
ORD-2024-015408,CUST-03419,2024-01-10,2024-01-14,Delivered,Standard
ORD-2024-015409,CUST-00052,2024-08-08,2024-08-13,Delivered,Standard
ORD-2023-015410,CUST-04060,2023-10-03,2023-10-05,Delivered,Express
ORD-2022-015411,CUST-04696,2022-12-03,2022-12-08,Delivered,Standard
ORD-2022-015412,CUST-03750,2022-10-28,2022-10-31,Returned,Standard
ORD-2022-015413,CUST-00876,2022-07-09,2022-07-14,Delivered,Standard
ORD-2023-015414,CUST-02914,2023-05-26,2023-05-28,Delivered,Express
ORD-2024-015415,CUST-03633,2024-10-04,2024-10-10,Delivered,Standard
ORD-2024-015416,CUST-02825,2024-07-16,2024-07-18,Delivered,Express
ORD-2024-015417,CUST-01719,2024-04-10,2024-04-12,Delivered,Express
ORD-2024-015418,CUST-00895,2024-01-06,2024-01-13,Delivered,Standard
ORD-2022-015419,CUST-02829,2022-05-04,2022-05-07,Delivered,Standard
ORD-2022-015420,CUST-04472,2022-03-22,2022-03-27,Delivered,Standard
ORD-2023-015421,CUST-01464,2023-10-12,,Cancelled,Standard
ORD-2024-015422,CUST-02699,2024-05-08,2024-05-15,Delivered,Standard
ORD-2023-015423,CUST-00039,2023-12-19,2023-12-20,Delivered,Next Day
ORD-2024-015424,CUST-03712,2024-07-06,2024-07-08,Returned,Express
ORD-2023-015425,CUST-03620,2023-12-26,2023-12-31,Shipped,Standard
ORD-2024-015426,CUST-00133,2024-03-23,2024-03-26,Delivered,Standard
ORD-2023-015427,CUST-02156,2023-12-06,2023-12-09,Shipped,Standard
ORD-2024-015428,CUST-02425,2024-09-13,2024-09-14,Delivered,Next Day
ORD-2023-015429,CUST-02295,2023-11-11,2023-11-17,Delivered,Standard
ORD-2024-015430,CUST-01671,2024-09-08,2024-09-13,Delivered,Standard
ORD-2022-015431,CUST-02627,2022-10-16,2022-10-23,Delivered,Standard
ORD-2024-015432,CUST-01278,2024-04-20,2024-04-24,Delivered,Standard
ORD-2024-015433,CUST-02204,2024-10-13,2024-10-16,Delivered,Standard
ORD-2023-015434,CUST-00944,2023-02-09,2023-02-14,Delivered,Standard
ORD-2024-015435,CUST-00323,2024-02-09,,Processing,Express
ORD-2024-015436,CUST-01890,2024-12-26,2024-12-28,Delivered,Express
ORD-2024-015437,CUST-04823,2024-03-05,2024-03-09,Delivered,Standard
ORD-2023-015438,CUST-04352,2023-09-29,2023-09-30,Delivered,Next Day
ORD-2022-015439,CUST-02955,2022-11-09,2022-11-13,Delivered,Standard
ORD-2022-015440,CUST-04624,2022-12-18,2022-12-23,Delivered,Standard
ORD-2023-015441,CUST-00713,2023-11-14,2023-11-20,Delivered,Standard
ORD-2023-015442,CUST-03605,2023-12-23,2023-12-24,Shipped,Next Day
ORD-2022-015443,CUST-04318,2022-03-17,2022-03-21,Shipped,Standard
ORD-2022-015444,CUST-04692,2022-04-11,2022-04-18,Shipped,Standard
ORD-2024-015445,CUST-01707,2024-10-27,2024-10-29,Delivered,Express
ORD-2022-015446,CUST-00952,2022-06-01,2022-06-07,Delivered,Standard
ORD-2022-015447,CUST-01999,2022-02-13,2022-02-15,Delivered,Express
ORD-2023-015448,CUST-02487,2023-09-10,2023-09-15,Delivered,Standard
ORD-2023-015449,CUST-02549,2023-08-23,2023-08-27,Delivered,Standard
ORD-2023-015450,CUST-03727,2023-10-04,2023-10-06,Delivered,Express
ORD-2024-015451,CUST-00187,2024-08-10,2024-08-15,Delivered,Standard
ORD-2023-015452,CUST-04341,2023-02-06,2023-02-12,Delivered,Standard
ORD-2024-015453,CUST-01749,2024-10-20,2024-10-26,Returned,Standard
ORD-2023-015454,CUST-01863,2023-12-23,2023-12-25,Delivered,Express
ORD-2024-015455,CUST-02355,2024-07-05,2024-07-11,Delivered,Standard
ORD-2024-015456,CUST-04090,2024-10-01,,Cancelled,Standard
ORD-2024-015457,CUST-01971,2024-10-21,,Cancelled,Standard
ORD-2024-015458,CUST-04860,2024-11-27,2024-11-29,Delivered,Express
ORD-2024-015459,CUST-01180,2024-09-06,2024-09-13,Shipped,Standard
ORD-2024-015460,CUST-00788,2024-03-03,2024-03-09,Delivered,Standard
ORD-2023-015461,CUST-04381,2023-06-30,2023-07-02,Delivered,Express
ORD-2024-015462,CUST-03890,2024-07-02,2024-07-03,Delivered,Next Day
ORD-2022-015463,CUST-04438,2022-12-03,2022-12-10,Delivered,Standard
ORD-2024-015464,CUST-03808,2024-11-01,2024-11-05,Delivered,Standard
ORD-2024-015465,CUST-01763,2024-04-30,2024-05-04,Delivered,Standard
ORD-2022-015466,CUST-00605,2022-06-21,2022-06-22,Shipped,Next Day
ORD-2023-015467,CUST-00242,2023-05-11,2023-05-13,Delivered,Express
ORD-2022-015468,CUST-02441,2022-06-21,2022-06-26,Delivered,Standard
ORD-2022-015469,CUST-02468,2022-04-04,,Processing,Standard
ORD-2024-015470,CUST-00438,2024-11-16,2024-11-22,Delivered,Standard
ORD-2024-015471,CUST-01691,2024-10-16,2024-10-23,Delivered,Standard
ORD-2022-015472,CUST-03679,2022-10-16,2022-10-22,Delivered,Standard
ORD-2023-015473,CUST-02612,2023-11-25,2023-12-02,Delivered,Standard
ORD-2022-015474,CUST-04567,2022-12-13,2022-12-18,Delivered,Standard
ORD-2024-015475,CUST-00188,2024-02-11,2024-02-14,Delivered,Standard
ORD-2022-015476,CUST-01161,2022-01-01,2022-01-03,Delivered,Express
ORD-2023-015477,CUST-01697,2023-05-18,2023-05-22,Delivered,Standard
ORD-2022-015478,CUST-04825,2022-10-05,2022-10-10,Shipped,Standard
ORD-2022-015479,CUST-01049,2022-11-14,2022-11-17,Delivered,Standard
ORD-2022-015480,CUST-02331,2022-12-11,2022-12-17,Delivered,Standard
ORD-2023-015481,CUST-04136,2023-11-14,2023-11-19,Delivered,Standard
ORD-2024-015482,CUST-03772,2024-05-18,2024-05-19,Delivered,Next Day
ORD-2022-015483,CUST-01873,2022-11-26,2022-11-27,Delivered,Next Day
ORD-2024-015484,CUST-04925,2024-01-12,2024-01-17,Delivered,Standard
ORD-2022-015485,CUST-03643,2022-01-01,2022-01-06,Delivered,Standard
ORD-2022-015486,CUST-02362,2022-10-03,2022-10-06,Delivered,Standard
ORD-2024-015487,CUST-01233,2024-11-10,2024-11-17,Delivered,Standard
ORD-2023-015488,CUST-02018,2023-11-17,2023-11-24,Delivered,Standard
ORD-2024-015489,CUST-00556,2024-09-12,2024-09-18,Delivered,Standard
ORD-2024-015490,CUST-00096,2024-01-25,2024-01-31,Delivered,Standard
ORD-2022-015491,CUST-01856,2022-11-21,2022-11-28,Delivered,Standard
ORD-2024-015492,CUST-04540,2024-04-07,2024-04-14,Delivered,Standard
ORD-2023-015493,CUST-02296,2023-08-26,2023-08-31,Delivered,Standard
ORD-2024-015494,CUST-01552,2024-09-10,,Processing,Standard
ORD-2024-015495,CUST-01180,2024-06-06,2024-06-07,Delivered,Next Day
ORD-2023-015496,CUST-01285,2023-03-08,2023-03-10,Delivered,Express
ORD-2022-015497,CUST-04077,2022-10-28,2022-11-02,Delivered,Standard
ORD-2022-015498,CUST-01571,2022-05-15,2022-05-16,Delivered,Next Day
ORD-2024-015499,CUST-04627,2024-04-11,2024-04-18,Delivered,Standard
ORD-2023-015500,CUST-03123,2023-11-22,2023-11-24,Returned,Express
ORD-2022-015501,CUST-02369,2022-07-20,2022-07-21,Delivered,Next Day
ORD-2023-015502,CUST-02992,2023-10-06,2023-10-08,Delivered,Express
ORD-2024-015503,CUST-02718,2024-11-06,2024-11-10,Delivered,Standard
ORD-2022-015504,CUST-03319,2022-10-08,2022-10-13,Delivered,Standard
ORD-2023-015505,CUST-04888,2023-06-09,2023-06-14,Delivered,Standard
ORD-2023-015506,CUST-04493,2023-09-14,2023-09-16,Delivered,Express
ORD-2022-015507,CUST-01914,2022-10-21,2022-10-24,Delivered,Standard
ORD-2023-015508,CUST-04312,2023-05-20,2023-05-26,Delivered,Standard
ORD-2022-015509,CUST-03797,2022-04-14,2022-04-17,Delivered,Standard
ORD-2022-015510,CUST-01139,2022-10-17,2022-10-24,Returned,Standard
ORD-2023-015511,CUST-03967,2023-12-17,2023-12-23,Delivered,Standard
ORD-2024-015512,CUST-00091,2024-02-26,2024-02-28,Delivered,Express
ORD-2024-015513,CUST-01595,2024-07-04,2024-07-07,Delivered,Standard
ORD-2023-015514,CUST-02835,2023-10-14,2023-10-16,Delivered,Express
ORD-2022-015515,CUST-01156,2022-12-10,2022-12-12,Delivered,Express
ORD-2022-015516,CUST-04254,2022-12-28,2023-01-02,Delivered,Standard
ORD-2023-015517,CUST-04508,2023-11-18,2023-11-20,Delivered,Express
ORD-2023-015518,CUST-00920,2023-12-01,2023-12-07,Delivered,Standard
ORD-2023-015519,CUST-04503,2023-10-25,2023-10-28,Delivered,Standard
ORD-2023-015520,CUST-01832,2023-12-14,2023-12-16,Delivered,Express
ORD-2022-015521,CUST-00425,2022-10-07,2022-10-14,Shipped,Standard
ORD-2024-015522,CUST-03631,2024-12-17,2024-12-19,Delivered,Express
ORD-2024-015523,CUST-01495,2024-09-02,,Processing,Standard
ORD-2024-015524,CUST-01482,2024-06-26,2024-06-28,Delivered,Express
ORD-2024-015525,CUST-02226,2024-06-26,2024-07-02,Returned,Standard
ORD-2023-015526,CUST-04629,2023-05-06,2023-05-08,Delivered,Express
ORD-2024-015527,CUST-04422,2024-02-08,2024-02-10,Delivered,Express
ORD-2022-015528,CUST-03451,2022-11-11,2022-11-15,Delivered,Standard
ORD-2023-015529,CUST-03048,2023-09-30,2023-10-07,Delivered,Standard
ORD-2022-015530,CUST-02931,2022-02-21,2022-02-27,Delivered,Standard
ORD-2022-015531,CUST-04507,2022-12-25,2022-12-27,Delivered,Express
ORD-2022-015532,CUST-04510,2022-06-10,2022-06-15,Delivered,Standard
ORD-2024-015533,CUST-01859,2024-10-12,2024-10-17,Delivered,Standard
ORD-2023-015534,CUST-02912,2023-12-03,2023-12-10,Delivered,Standard
ORD-2024-015535,CUST-04716,2024-09-27,2024-09-28,Delivered,Next Day
ORD-2024-015536,CUST-02011,2024-03-13,2024-03-19,Delivered,Standard
ORD-2022-015537,CUST-00500,2022-02-27,2022-03-03,Delivered,Standard
ORD-2024-015538,CUST-03855,2024-12-09,2024-12-11,Delivered,Express
ORD-2024-015539,CUST-00750,2024-12-18,2024-12-20,Delivered,Express
ORD-2022-015540,CUST-01585,2022-11-15,2022-11-19,Delivered,Standard
ORD-2023-015541,CUST-03488,2023-07-24,2023-07-26,Delivered,Express
ORD-2022-015542,CUST-01247,2022-11-07,2022-11-12,Delivered,Standard
ORD-2023-015543,CUST-01444,2023-06-29,2023-07-06,Delivered,Standard
